#,Date/Time,State,Subtype,Severity,Latitude,Longitude,Description (EN),Description (ES),UUID
49,2026-02-22 23:33,Zacatecas,Business Attack,3 - High,21.4664496,-103.0910527,"In Zacatecas, there have been cases of bank branches being set on fire in the municipality of Apozol.","En Zacatecas, se han presentado quema de sucursales bancarias en el municipio de Apozol.",8f8619b4-0095-474a-85a2-04972b27d4fd
50,2026-02-22 23:33,Zacatecas,Business Attack,3 - High,21.4121021,-103.1175436,"In Zacatecas, there have been cases of bank branches being set on fire in the municipality of Juchipila.","En Zacatecas, se han presentado quema de sucursales bancarias en el municipio de Juchipila.",fd46f019-4768-4cca-b00f-4d0f0a7d0f75
51,2026-02-22 23:33,Zacatecas,Public Building Attack,3 - High,21.8652626,-102.9130568,"In Zacatecas, bank branches have been set on fire in the municipality of Tabasco.","En Zacatecas, se han presentado quema de sucursales bancarias en el municipio de Tabasco.",9a13401f-52e4-4488-b3b2-42fd5caee9fc
52,2026-02-22 23:33,Zacatecas,Business Attack,3 - High,21.2647837,-103.1659219,"In Zacatecas, there have been cases of bank branches being set on fire in the municipality of Moyahua.","En Zacatecas, se han presentado quema de sucursales bancarias en el municipio de Moyahua.",48cccd47-8087-45d7-b612-18f4fe48f08c
53,2026-02-22 23:33,Zacatecas,Public Building Attack,3 - High,21.4658511,-103.4598473,"In Zacatecas, there have been cases of bank branches being set on fire in the municipality of Teúl de Gónzalez Ortega.","En Zacatecas, se han presentado quema de sucursales bancarias en el municipio de Teúl de Gónzalez Ortega.",3839e957-9360-4e28-b4f4-66a35560698d
54,2026-02-22 23:33,Jalisco,Narco Blockade,2 - Medium,22.3293804,-103.324479,"In Zacatecas, vehicle burnings and roadblocks were reported on federal highway 23 that connects Huejúcar, Jalisco, with Monte Escobedo, Zacatecas.","En Zacatecas, se registraron quema de vehículos y bloqueos en la carretera federal 23 que conecta a Huejúcar, Jalisco, con Monte Escobedo, Zacatecas",8a193309-678c-487b-8bfb-75a119614d64
55,2026-02-22 23:08,Baja California,Narco Blockade,2 - Medium,32.53162093,-117.0631638,"A pick-up truck was set on fire on Prolongación Calle Segunda, also known as the Playas de Tijuana exit, heading towards the Downtown area, causing the blockage of two lanes and the closure of vehicular access on that road.","Una camioneta tipo pick up fue incendiada en la Prolongación Calle Segunda, conocida como la Salida de Playas de Tijuana, en dirección a la Zona Centro, lo que provocó el bloqueo de dos carriles y el cierre del acceso vehicular en esa vialidad. ",5c82d2ff-3f2d-40d7-88cf-6d12b0e085a7
56,2026-02-22 23:00,Guerrero,Public Building Attack,2 - Medium,16.9083245,-99.8453905,"In the Emiliano Zapata neighborhood, approximately six armed men fired at least 50 shots at the facade of the ministerial command post. The result was one National Guard member and one civilian injured, both out of danger, confirmed the Guerrero State Attorney General's Office.","En la colonia Emiliano Zapata, aproximadamente seis hombres armados dispararon en al menos 50 ocasiones contra la fachada de la comandancia ministerial. El saldo fue de un elemento de la Guardia Nacional y un civil lesionados, ambos fuera de peligro, confirmó la Fiscalía General del Estado de Guerrero.",f05f87ca-062a-445b-97cc-b50403cffa6d
57,2026-02-22 23:00,Quintana Roo,Business Attack,2 - Medium,20.2025963,-87.4727791,"In Tulum, unknown men set fire to a store belonging to the Oxxo chain in the La Veleta neighborhood and attempted to set another establishment in the Ejido area on fire by throwing gasoline.","En Tulum, hombres desconocidos incendiaron una tienda de la cadena Oxxo en la colonia La Veleta e intentaron prender fuego a otro establecimiento en la zona Ejido al arrojar gasolina.",ff631c30-1393-4bef-ad07-1175a869521d
58,2026-02-22 23:00,Guerrero,Narco Blockade,2 - Medium,17.64286482,-101.5552084,"Around 5:00 pm, another compact car was set on fire on Palmas street in the downtown area of this city, which was attended to by firefighters as well as members of the Navy, Mexican Army, State Police, National Guard, and Municipal Police.","Alrededor del las 17 horas, fue incendiado otro automóvil compacto sobre la calle Palmas en el Centro de esta ciudad, el cual fue atendido por bomberos así como integrantes de la Marina, Ejército mexicano, Policía Estatal, Guardia Nacional y Policía Municipal.",4093bf01-edfd-41f1-9825-8dc387c7d934
59,2026-02-22 23:00,Estado de México,Narco Blockade,2 - Medium,19.33748314,-98.67813789,"On Sunday, February 22 in the afternoon, the Mexico-Puebla highway was blocked with burning cars. The violence erupted following the death of ""El Mencho,"" leader of the CJNG.","El domingo 22 de febrero por la tarde la carretera México Puebla tuvo bloqueo con carros incendiados. La violencia se desató tras la muerte de ''El Mencho"" líder del CJNG.",936a4961-0bd4-4b13-9984-1f8102364899
60,2026-02-22 23:00,Veracruz,Narco Blockade,2 - Medium,18.73541052,-97.27306887,"On Sunday, February 22 in the afternoon, the Orizaba Puebla highway was blocked by burning cars in response to the killing of the leader of the CJNG.",El domingo 22 de febrero por la tarde la carretera Orizaba Puebla fue bloqueada por autos incendiados como respuesta y reacción al abatimiento del líder del CJNG.,465b9005-5968-4241-a219-6171e6cbcf03
61,2026-02-22 22:40,Veracruz,Narco Blockade,2 - Medium,18.078405,-94.33751419,"On Sunday afternoon, a trailer fire was reported on the Coatzacoalcos-Nuevo Teapa highway, at the height of Ejido 5 de Mayo, in Coatzacoalcos, Veracruz.","La tarde del domingo se reportó un incendio de un tráiler en la carretera Coatzacoalcos-Nuevo Teapa, a la altura del Ejido 5 de Mayo, en Coatzacoalcos, Veracruz. ",507c205e-90d1-463b-9305-19241b5fc9af
62,2026-02-22 22:33,Jalisco,Clash with Security Forces,4 - Critical,20.72891667,-103.3902491,"In Zapopan, Jalisco, the intersection of Prolongación Parres Arias and Camino a las Cañadas avenue was the scene of a shootout between members of the National Guard and criminals following the fall of El Mencho, leader of the Jalisco New Generation Cartel (CJNG). Six National Guard members died, four were injured, and a woman unrelated to the confrontation was also seriously injured. The attackers set fire to a truck and a cargo vehicle in La Tuzanía, throwing tire spikes to escape.","En Zapopan, Jalisco, el cruce de prolongación Parres Arias y avenida Camino a las Cañadas fue escenario de un intercambio de disparos entre integrantes de la Guardia Nacional y criminales tras la caída de El Mencho, líder del cartel de Jalisco Nueva Generación (CJNG). Seis miembros de la Guardia Nacional fallecieron, cuatro resultaron heridos y una mujer ajena al enfrentamiento también resultó gravemente lesionada. Los atacantes incendiaron una camioneta y un vehículo de carga en La Tuzanía, lanzando ponchallantas para escapar.",d24769bb-9f98-40ee-8cf4-cba4c6ba27fb
63,2026-02-22 22:18,Michoacán,Clash with Security Forces,2 - Medium,19.705632,-101.1950164,"In Morelia, Michoacán, a shootout against law enforcement forces was reported at a gas station where armed individuals descended from vehicles and opened fire on the armed forces. In their attempt to escape, the attackers crashed. The violence erupted at the mentioned gas station in the city.","En Morelia, M., se registró una balacera contra fuerzas del orden en una gasolinera donde sujetos armados descendieron de vehículos y dispararon contra las fuerzas armadas. En su intento de escapar, los agresores chocaron. La violencia se desató en la mencionada gasolinera de la ciudad.",8b1cab42-754d-4870-8f14-e5b61b4dfcd4
64,2026-02-22 22:09,Estado de México,Narco Blockade,2 - Medium,19.28691922,-99.58883608,"In the State of Mexico, a partial road closure was reported at Km 121+800 of the Toluca-Palmillas highway due to a vehicle on fire. Drivers are advised to follow the traffic signs to avoid delays. The situation caused traffic complications in the area.",En el Estado de México se registró un cierre parcial de circulación en el Km 121+800 de la carretera Toluca-Palmillas debido a un vehículo incendiado. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos. La situación generó complicaciones en la vialidad de la zona.,aad31d35-e005-4d0e-be22-f247100e6350
65,2026-02-22 22:05,Tabasco,Narco Blockade,2 - Medium,18.13431185,-93.12100037,"In Tabasco, minutes after 4 in the afternoon on February 22nd, a car fire was reported on the road from Cunduacán to Jalpa de Méndez, where motorcyclists threw Molotov cocktails at the vehicle.","En Tabasco, minutos después de las 4 de la tarde del 22 de febrero, se reportó el incendio de un auto en la carretera que va de Cunduacán a Jalpa de Méndez, donde motociclistas lanzaron bombas molotov al vehículo.",5c97c70a-0020-494b-bd05-a89e3717f2f3
66,2026-02-22 22:00,Estado de México,Business Attack,2 - Medium,19.36108593,-98.96931607,"In the Magdalena de los Reyes neighborhood, in Los Reyes La Paz, two attacks with Molotov cocktails were reported against Oxxo stores, causing fires in the establishments. The incidents occurred at two businesses located on Texcoco Avenue. Despite the material damage, no one was injured. These events are allegedly related to the burning of Oxxo stores caused by the arrest of El Mencho in Jalisco.","En la colonia Magdalena de los Reyes, en Los Reyes La Paz, se registraron dos ataques con bombas molotov contra sucursales de Oxxo, provocando incendios en los establecimientos. Los hechos ocurrieron en dos negocios ubicados sobre Avenida Texcoco. A pesar de los daños materiales, no hubo personas lesionadas.  Estos hechos están presuntamente relacionados a la quema de oxxos provocada por la detención del Mencho, en Jalisco.",9a2c7a66-999c-42cc-82a8-86ce8610e574
67,2026-02-22 22:00,Estado de México,Narco Blockade,2 - Medium,19.41110071,-100.1306177,"A narco-blockade was reported on the Toluca-Zitácuaro highway, at the Bosencheve site in the State of Mexico, on February 22, 2026. A vehicle was set on fire allegedly by armed individuals to hinder the entry of more police officers into Michoacán, with no reports of injured persons, only material damages.","Se reportó un narcobloqueo en la carretera Toluca-Zitácuaro, en el paraje Bosencheve del Estado de México, el día 22 de febrero de 2026. Un vehículo fue incendiado presuntamente por sujetos armados para obstaculizar el ingreso de más elementos policiales hacia Michoacán, sin reporte de personas lesionadas, solo daños materiales. ",cfb7ecbb-8749-4290-be28-3d95dcd7e942
68,2026-02-22 22:00,Baja California,Business Attack,2 - Medium,32.48503646,-116.9427531,"A fire outbreak was reported at the Calimax located on Díaz Ordaz boulevard in Tijuana, Baja California, on Sunday afternoon. It is presumed that a group of individuals attempted to set fire to the establishment.","Un conato de incendio se registró en el Calimax ubicado sobre el bulevar Díaz Ordaz en Tijuana, Baja California, la tarde del domingo. Se presume que un grupo de personas intentó encender fuego en el establecimiento. ",3ca2d473-0d4f-489f-aab6-cb44efdf5c8e
69,2026-02-22 22:00,Michoacán,Public Building Attack,2 - Medium,19.989745,-102.7189743,"Armed individuals record and share a shooting attack against the presidency of Jiquilpan, Michoacán. The Prosecutor's Office initiates an investigation following the attack, which fortunately did not leave any injuries.","Sujetos armados graban y difunden un ataque a balazos contra la presidencia de Jiquilpan, Michoacán. La Fiscalía inicia una investigación tras el atentado que, afortunadamente, no dejó lesionados. ",261ed041-7cf7-48bb-b087-47365fd0e3f2
70,2026-02-22 22:00,Michoacán,Clash with Security Forces,2 - Medium,19.06513496,-102.6363569,"An encounter between Mexican Army troops and armed civilians was reported on the road connecting Apatzingán and Aguililla, near El Terrero and the Iron Bridge. Tension in the area escalated following the military deployment, which aimed to curb a series of violent acts carried out by organized crime, after the killing of Nemesio Oseguera, also known as ""El Mencho"".","Se registró un enfrentamiento entre elementos del Ejército Mexicano y civiles armados en la carretera que conecta Apatzingán y Aguililla, en las inmediaciones de El Terrero y el Puente de Fierro. La tensión en la zona se elevó tras el despliegue militar, que tuvo como objetivo frenar una serie de actos de violencia perpetrados por el crimen organizado, tras el abatimiento de Nemesio Oseguera, alias ""El Mencho"". ",83f8cfcf-3b5a-44ad-8fdd-84dad63eb401
71,2026-02-22 21:56,Chiapas,Business Attack,2 - Medium,16.75082943,-93.06300205,"A self-service store from the OXXO chain was intentionally set on fire in Tuxtla Gutiérrez, Chiapas, on Sunday, February 22, 2026. This act is being investigated as a possible reaction to the death of Nemesio Rubén Oseguera Cervantes, alias ""El Mencho,"" the alleged leader of the Jalisco New Generation Cartel. The perpetrators, three hooded individuals, set fire to the OXXO store.","Una tienda de autoservicio de la cadena OXXO fue incendiada de manera intencional en Tuxtla Gutiérrez, Chiapas, el domingo 22 de febrero de 2026. Este acto se investiga como una posible reacción a la muerte de Nemesio Rubén Oseguera Cervantes, alias ''El Mencho'', presunto líder del Cártel Jalisco Nueva Generación. Los responsables, tres sujetos encapuchados, provocaron un incendio en la tienda OXXO. ",daea7062-8ac0-4c0c-a0a4-03c10985283b
72,2026-02-22 21:56,Chiapas,Narco Blockade,2 - Medium,16.87868325,-92.49839707,"An attack on a van was reported on the Bochil-Jitotol highway, where armed men shot at the vehicle, set it on fire, and the driver is missing. Local authorities have increased surveillance in the area and are continuing to investigate the violent events possibly related to the arrest of El Mencho.","Se reportó un ataque a una combi en la carretera Bochil-Jitotol, donde hombres armados dispararon contra el vehículo, lo incendiaron y el conductor está desaparecido. Las autoridades locales han reforzado la vigilancia en la zona y continúan investigando los hechos violentos posiblemente relacionados a  la detención del Mencho.",68f635de-1abd-4ad0-95db-988b4407cb01
73,2026-02-22 21:56,Chiapas,Narco Blockade,2 - Medium,16.77311432,-93.16185153,"A car was set on fire by a group of armed individuals on the northern bypass of Tuxtla Gutiérrez, Chiapas.","Un auto fue incendiado por un grupo de personas armadas en el libramiento norte de Tuxtla Gutiérrez, Chiapas.",a408c62e-977c-4680-8449-33ce3a335b15
74,2026-02-22 21:51,Chiapas,Narco Blockade,2 - Medium,17.00854658,-92.83536497,"In the Bochil-Jitotol section, specifically in the Lagunita ejido, Chiapas, armed confrontations have been reported that have paralyzed traffic, including a violent attack on a van that was set on fire.","En el tramo Bochil-Jitotol, específicamente en el ejido Lagunita, Chiapas, se han registrado enfrentamientos armados que han paralizado el tránsito, incluyendo un ataque violento a una combi que fue incendiada.",069c87ed-16d7-4261-8995-05f3dd66834a
75,2026-02-22 21:51,Puebla,Business Attack,2 - Medium,18.4604491,-97.41396597,"Two individuals attempted to set fire to a self-service store on the corner of Aldama and 32 Sur, Tehuacán, on February 22, 2026, as part of the violent incidents generated by the death of Nemesio O. C., alias ''El Mencho''.","Dos sujetos intentaron quemar con bombas molotov una tienda de autoservicio en la esquina de Aldama y 32 Sur, Tehuacán, el pasado 22 de febrero de 2026, como parte de los hechos violentos generados por la muerte de Nemesio O. C., alias ''El Mencho''. ",d49d59a1-f190-4fb0-86c4-3613036eca20
76,2026-02-22 21:26,Jalisco,Business Attack,3 - High,20.68814601,-103.2942622,"On Sunday, February 22 in Jalisco, specifically in the municipality of Tapalpa, scenes of high tension were recorded following a large-scale federal operation. A group of armed individuals intentionally set fire to a gas station in the Guadalajara Metropolitan Area, after the death of Nemesio Oseguera Cervantes, alias ''El Mencho''. Although there were no directly injured individuals, the fire caused considerable material damage. Authorities continue to investigate to identify those responsible for the attack.","El domingo 22 de febrero en Jalisco, específicamente en el municipio de Tapalpa, se registraron escenas de alta tensión tras un operativo federal de gran escala. Un grupo de individuos armados provocó un incendio intencional en una gasolinera en el Área Metropolitana de Guadalajara, luego de la muerte de Nemesio Oseguera Cervantes, alias ''El Mencho''. Aunque no hubo personas lesionadas directamente, el incendio causó daños materiales considerables. Las autoridades continúan investigando para identificar a los responsables del ataque.",b1b1b22d-43ce-4463-bca6-906642826b0b
77,2026-02-22 21:15,Estado de México,Narco Blockade,2 - Medium,19.702771,-99.0903679,"At kilometer 17+000 of the Circuito Exterior Mexiquense, in the municipality of Tultepec, State of Mexico, a sedan car was burned after the death of the drug trafficker Nemesio ""N"", alias ""El Mencho"", during an operation by federal security forces. The vehicle was set on fire by individuals who later fled the scene. Fortunately, there was no one inside the car. Elements of the State of Mexico Security Secretariat, National Guard, and Red Cross personnel responded to the site. Authorities from the General Justice Attorney's Office of the State of Mexico will carry out the corresponding investigations to clarify what happened.","En el kilómetro 17+000 del Circuito Exterior Mexiquense, a la altura del municipio de Tultepec, Estado de México, un automóvil tipo sedan fue quemado luego de la muerte del narcotraficante Nemesio ''N'', alias ''El Mencho'', durante un operativo de las fuerzas de seguridad federal. El vehículo fue incendiado por personas que posteriormente huyeron del lugar. Afortunadamente, no se encontraba nadie en la unidad. Elementos de la Secretaría de Seguridad del Estado de México, Guardia Nacional y personal de la Cruz Roja acudieron al sitio. Las autoridades de la Fiscalía General de Justicia del Estado de México llevarán a cabo las investigaciones correspondientes para esclarecer lo ocurrido.",17bcf315-082f-4940-b85d-742e82a95eba
78,2026-02-22 21:01,Veracruz,Narco Blockade,2 - Medium,18.82110412,-97.15659778,"The fire of three cargo units was reported on Highway 150D Puebla-Veracruz, in the region of the Altas Montañas. The incident occurred at kilometer 265, in Huiloapan de Cuauhtémoc. Emergency services extinguished the fire at the three points and authorities are maintaining the protection of the affected areas, while the removal of the units and the corresponding investigations continue.","Se reportó el incendio de tres unidades de carga en la Autopista 150D Puebla-Veracruz, en la región de las Altas Montañas. El incidente ocurrió en el kilómetro 265, en Huiloapan de Cuauhtémoc. Los cuerpos de emergencia sofocaron el fuego en los tres puntos y las autoridades mantienen el resguardo de las zonas afectadas, mientras continúan las labores de retiro de las unidades y las investigaciones correspondientes.",d2241f91-8c1e-4145-a81e-3ee0f33dbbea
79,2026-02-22 21:01,Veracruz,Narco Blockade,2 - Medium,18.90677209,-97.00188896,"The fire of three cargo units was reported on Highway 150D Puebla-Veracruz, in the region of the Altas Montañas. The incident occurred at kilometer 287, in Fortín de las Flores respectively. Emergency services extinguished the fire at the three points and authorities are maintaining the protection of the affected areas, while the removal of the units and the corresponding investigations continue.","Se reportó el incendio de tres unidades de carga en la Autopista 150D Puebla-Veracruz, en la región de las Altas Montañas. El incidente ocurrió en el kilómetro 287, en Fortín de las Flores respectivamente. Los cuerpos de emergencia sofocaron el fuego en los tres puntos y las autoridades mantienen el resguardo de las zonas afectadas, mientras continúan las labores de retiro de las unidades y las investigaciones correspondientes.",66207439-43f5-4ffe-8e58-59dc1e019d87
80,2026-02-22 21:01,Veracruz,Narco Blockade,2 - Medium,18.89669947,-97.03942456,"The fire of three cargo units was reported on Highway 150D Puebla-Veracruz, in the region of the Altas Montañas. The incidents occurred at kilometers 281 in Ixtaczoquitlán respectively. Emergency services extinguished the fire at all three points, and authorities are maintaining the protection of the affected areas while the removal of the units and corresponding investigations continue.","Se reportó el incendio de tres unidades de carga en la Autopista 150D Puebla-Veracruz, en la región de las Altas Montañas. Los incidentes ocurrieron en los kilómetros 281, en Ixtaczoquitlán respectivamente. Los cuerpos de emergencia sofocaron el fuego en los tres puntos y las autoridades mantienen el resguardo de las zonas afectadas, mientras continúan las labores de retiro de las unidades y las investigaciones correspondientes.",ba2db11b-40a7-48bd-9dae-2bc2ddf436ff
81,2026-02-22 21:00,Quintana Roo,Business Attack,2 - Medium,20.4867852,-86.9271691,"A fire broke out in a convenience store in Cozumel. The incident occurred on Saturday, February 22, 2026, and prompted the mobilization of firefighters and law enforcement. Store employees informed the police that two individuals entered and started the fire before fleeing.",Un incendio se desató en una tienda de conveniencia en Cozumel. El hecho ocurrió el sábado 22 de febrero de 2026 y provocó la movilización de bomberos y fuerzas del orden. Empleados de la tienda informaron a la policía que dos personas entraron y provocaron el fuego antes de huir. ,a0d75091-a67b-4bc9-bb85-d0b234c7eba2
82,2026-02-22 21:00,Jalisco,Attack on Civilians,1 - Low,20.6606461,-103.3817202,"Reporter O. Martínez and a cameraman, both from the Azteca Noticias team, were shot at on the afternoon of Sunday, February 22 in the Metropolitan Area of Guadalajara, heading towards the Guadalajara International Airport, by hooded individuals. The vehicle they were traveling in was hit by several gunshots, but fortunately both of them were unharmed.","El reportero O. Martínez y un camarógrafo, ambos del equipo de Azteca Noticias, fueron atacados a tiros la tarde del domingo 22 de febrero en el Area Metropolitana de Guadalajara, en dirección al Aeropuerto Internacional de Guadalajara, por sujetos encapuchados. La unidad en la que se trasladaban recibió varios impactos de arma de fuego, pero afortunadamente ambos resultaron ilesos.",0df8f86a-d824-48b2-8fe9-5b1fd5863b00
83,2026-02-22 21:00,Baja California,Narco Blockade,2 - Medium,32.5209407,-117.0771416,"A black BMW vehicle was set on fire on the afternoon of Sunday, February 22nd on Rampa Agustín Careaga, in the Los Altos neighborhood of Tijuana, Baja California.","Un vehículo BMW color negro fue incendiado la tarde del domingo 22 de febrero sobre la Rampa Agustín Careaga, en la colonia Los Altos de Tijuana, Baja California. ",d2dda40b-f95f-408a-a3cb-cd452033d41c
84,2026-02-22 21:00,Guanajuato,Attack on Civilians,1 - Low,21.12047931,-101.6357627,"During the afternoon of Sunday, February 22nd, in the San Pedro de los Hernández neighborhood in León, Guanajuato, a vehicle was set on fire outside a temple while a funeral mass was taking place. Amid violent incidents reported in the state, several fires were recorded in different areas of León. The people present in the temple reacted with fear upon noticing the fire, running to take shelter inside the same temple. So far, no injuries have been reported, only material damages.","Durante la tarde del domingo 22 de febrero en la colonia San Pedro de los Hernández en León, Guanajuato, un vehículo fue incendiado afuera de un templo mientras se realizaba una misa de cuerpo presente. En medio de hechos violentos reportados en el estado, se registraron diversas quemas en distintos puntos de León. Las personas presentes en el templo reaccionaron con temor al percatarse del incendio, corriendo para resguardarse en el mismo templo. Hasta el momento no se han reportado personas lesionadas, solo daños materiales.",9e1d466f-4559-411a-9195-881e0418e2ae
85,2026-02-22 21:00,Estado de México,Public Building Attack,2 - Medium,19.7240495,-98.7582493,"Axapusco, municipal police officers extinguished the fire in the ATM area.","Axapusco, policías municipales sofocaron el fuego en el área de cajeros",92bbb9cf-fb2f-4240-9a2f-2dcde4304e07
86,2026-02-22 21:00,Michoacán,Clash with Security Forces,2 - Medium,19.40618531,-101.5780153,"Three municipal officers from Salvador Escalante were injured in a confrontation with armed criminals on the road from Opopeo to San Gregorio, at the Santa Juana diversion. The exchange of gunfire took place during Sunday afternoon. Four vehicles were damaged at the scene, including a patrol car with at least 55 bullet impacts.","Tres oficiales municipales de Salvador E. resultaron lesionados en un enfrentamiento contra delincuentes armados en la carretera que va de Opopeo a San Gregorio, a la altura de la desviación a Santa Juana. El intercambio de disparos ocurrió durante la tarde del domingo. En el lugar quedaron dañados cuatro vehículos, incluyendo una patrulla con al menos 55 impactos de proyectil. ",66b4f736-074b-479d-9a2c-286115304511
87,2026-02-22 21:00,Jalisco,Clash with Security Forces,4 - Critical,20.74243879,-103.3931452,"In Tapalpa, Jalisco, a total of 26 people, including a pregnant woman, 17 members of the federal and state public security forces, and eight alleged members of the CJNG, died in an operation implemented to arrest Nemesio Oseguera Cervantes ''El Mencho'', leader of the cartel. A woman who was three months pregnant died after a shootout that broke out on Avenida de la Mancha and Covadonga in Zapopan, between National Guard personnel and CJNG members who were stopping cars to set them on fire.","En Tapalpa, Jalisco, un total de 26 personas, incluyendo una mujer embarazada, 17 integrantes de las fuerzas de seguridad pública federal y estatal, y ocho presuntos miembros del CJNG, murieron en un dispositivo implementado para detener a Nemesio Oseguera Cervantes ''El Mencho'', líder del cártel, una mujer con tres meses de gestación murió tras una balacera que se desató en avenida de la Mancha y Covadonga, en Zapopan, entre personal de la Guardia Nacional e integrantes del CJNG que detenían automóviles para quemarlos.",0133d277-5ec4-433b-8a57-aa05e4210bef
88,2026-02-22 21:00,Guanajuato,Narco Blockade,2 - Medium,20.8956831,-101.5182037,"On the road to Romita, Guanajuato, a producer from Irapuato, identified as Rafa, lost his truck and his load of strawberries after being intercepted by a criminal group amid disturbances in different municipalities of the state, who then set them on fire.","En la carretera a Romita, Guanajuato, un productor originario de Irapuato, identificado como Rafa, perdió su camioneta y su cargamento de fresas tras ser interceptado por un grupo delictivo en medio de disturbios en distintos municipios del estado los cuales la quemaron. ",3cac7929-378a-44cb-a3a3-753150dab823
89,2026-02-22 21:00,Puebla,Narco Blockade,2 - Medium,19.04454876,-98.09580299,"A video shared on social media shows how a group of armed individuals stopped a trailer on the Puebla-Córdoba highway, specifically on the Chachapa bridge, on February 22, 2026. The individuals, one of them armed, forced the driver to block the road by shooting at the vehicle's tires.","Un video difundido en redes sociales muestra cómo un grupo de sujetos armados detuvo un tráiler en la autopista Puebla-Córdoba, específicamente en el puente de Chachapa, el 22 de febrero de 2026. Los individuos, uno de ellos armado, obligaron al conductor a bloquear la vialidad disparando a las llantas del vehículo. ",53a6b15d-7049-4103-adf2-43dda0ee1a6f
90,2026-02-22 21:00,Jalisco,Narco Blockade,2 - Medium,19.7727738,-104.2475883,"In Paredes, Jalisco, vehicle burning is reported.","En Paredes, Jalisco se percibe quema de vehículos.",3cccf799-ddfc-4958-a0c3-f53825dd9d7b
91,2026-02-22 20:59,Nuevo León,Narco Blockade,2 - Medium,26.55792864,-100.1162867,"On the Monterrey-Nuevo Laredo highway in Tamaulipas, a total road closure was reported due to a vehicle on fire at Km 108+500. Drivers are advised to follow the traffic signs to avoid delays. The situation caused traffic complications in the area.",En la carretera Monterrey-Nuevo Laredo en Tamaulipas se registró el cierre total de circulación debido a un vehículo incendiado en el Km 108+500. Se recomienda a los conductores atender las indicaciones viales para evitar contratiempos. La situación generó complicaciones en el tráfico de la zona.,8352981c-e844-4acd-b89d-71b1c58a2926
92,2026-02-22 20:59,Sinaloa,Narco Blockade,2 - Medium,22.77008965,-105.6681468,"On the afternoon of February 22, 2026, the State Public Security Secretariat (SSP Sinaloa) confirmed the presence of two narco-blockades on highways in southern Sinaloa, specifically in Tecualilla. These blockades were a response from organized crime to the killing of ""El Mencho,"" leader of the Jalisco New Generation Cartel (CJNG), in Jalisco. The situation was brought under control by the Interinstitutional Group. The violence unleashed led to reactions in several states, including Jalisco and Nayarit. SSP Sinaloa issued recommendations to the population and surveillance in the southern area of the state is being maintained to prevent new incidents.","La tarde del 22 de febrero de 2026, la Secretaría de Seguridad Pública del Estado (SSP Sinaloa) confirmó la presencia de dos narcobloqueos en carreteras del sur de Sinaloa, específicamente en Tecualilla.  Estos bloqueos fueron una respuesta del crimen organizado al abatimiento de ''El Mencho'', líder del Cártel Jalisco Nueva Generación (CJNG), en Jalisco. La situación fue controlada por el Grupo Interinstitucional. La violencia desatada llevó a reacciones en varios estados, incluyendo Jalisco y Nayarit. La SSP Sinaloa emitió recomendaciones a la población y se mantiene la vigilancia en la zona sur del estado para prevenir nuevos incidentes.",bf93e40f-90f7-407e-bb04-4bffd8265b45
93,2026-02-22 20:59,Sinaloa,Narco Blockade,2 - Medium,22.83479007,-105.7701573,"On the afternoon of February 22, 2026, the State Public Security Secretariat (SSP Sinaloa) confirmed the presence of two narco-blockades on highways in southern Sinaloa, specifically in Escuinapa. These blockades were a response from organized crime to the killing of ""El Mencho,"" leader of the Jalisco New Generation Cartel (CJNG), in Jalisco. The situation was brought under control by the Interinstitutional Group. The violence unleashed led to reactions in several states, including Jalisco and Nayarit. SSP Sinaloa issued recommendations to the population and surveillance in the southern area of the state is being maintained to prevent further incidents.","La tarde del 22 de febrero de 2026, la Secretaría de Seguridad Pública del Estado (SSP Sinaloa) confirmó la presencia de dos narcobloqueos en carreteras del sur de Sinaloa, específicamente en Escuinapa. Estos bloqueos fueron una respuesta del crimen organizado al abatimiento de ''El Mencho'', líder del Cártel Jalisco Nueva Generación (CJNG), en Jalisco. La situación fue controlada por el Grupo Interinstitucional. La violencia desatada llevó a reacciones en varios estados, incluyendo Jalisco y Nayarit. La SSP Sinaloa emitió recomendaciones a la población y se mantiene la vigilancia en la zona sur del estado para prevenir nuevos incidentes.",0e6fd209-7d3f-4cde-aba7-cfd4ed24081c
